Overs,Mdns,Runs,Wkts,Econ,Ave,SR,Opposition,Ground,Start Date,Bowler,Start Date
10.0,10,10,1,3.50,35.0,60.0,Bangladesh,Abu Dhabi,09/23/2018,Mujeeb Ur Rahman,2018
10.0,10,10,0,4.30,0.0,0.0,India,Dubai (DSC),09/25/2018,Mujeeb Ur Rahman,2018
10.0,10,10,3,1.40,4.66,20.0,Ireland,Dehradun,02/28/2019,Mujeeb Ur Rahman,2019
10.0,10,10,1,5.50,55.0,60.0,Ireland,Dehradun,03/05/2019,Mujeeb Ur Rahman,2019
8.0,8,8,2,3.12,12.5,24.0,Ireland,Dehradun,03/08/2019,Mujeeb Ur Rahman,2019
10.0,10,10,1,2.60,26.0,60.0,Ireland,Dehradun,03/10/2019,Mujeeb Ur Rahman,2019
8.0,8,8,0,5.12,0.0,0.0,Scotland,Benoni,04/19/2009,Mohammad Nabi,2009
9.0,9,9,0,2.66,0.0,0.0,Netherlands,Amstelveen,08/30/2009,Mohammad Nabi,2009
8.0,8,8,0,3.50,0.0,0.0,Netherlands,Amstelveen,09/01/2009,Mohammad Nabi,2009
10.0,10,10,2,4.50,22.5,30.0,Canada,Sharjah,02/16/2010,Mohammad Nabi,2010
8.0,8,8,2,2.87,11.5,24.0,Canada,Sharjah,02/18/2010,Mohammad Nabi,2010
10.0,10,10,0,4.80,0.0,0.0,Canada,The Hague,07/01/2010,Mohammad Nabi,2010
10.0,10,10,1,5.50,55.0,60.0,Ireland,Rotterdam,07/03/2010,Mohammad Nabi,2010
10.0,10,10,0,4.90,0.0,0.0,Kenya,Amstelveen,07/05/2010,Mohammad Nabi,2010
4.0,4,4,0,3.00,0.0,0.0,Netherlands,The Hague,07/07/2010,Mohammad Nabi,2010
9.0,9,9,2,3.44,15.5,27.0,Scotland,Rotterdam,07/09/2010,Mohammad Nabi,2010
9.0,9,9,1,4.66,42.0,54.0,Netherlands,Rotterdam,07/10/2010,Mohammad Nabi,2010
6.0,6,6,0,3.83,0.0,0.0,Scotland,Ayr,08/16/2010,Mohammad Nabi,2010
8.0,8,8,0,4.00,0.0,0.0,Kenya,Nairobi (Gym),10/07/2010,Mohammad Nabi,2010
4.0,4,4,1,3.50,14.0,24.0,Kenya,Nairobi (Gym),10/09/2010,Mohammad Nabi,2010
6.0,6,6,0,5.50,0.0,0.0,Kenya,Nairobi (Gym),10/11/2010,Mohammad Nabi,2010
9.5,9,9,4,3.15,7.75,14.7,Canada,King City (NW),08/07/2011,Mohammad Nabi,2011
4.0,4,4,1,4.00,16.0,24.0,Canada,Toronto,08/09/2011,Mohammad Nabi,2011
5.1,5,5,0,5.61,0.0,0.0,Pakistan,Sharjah,02/10/2012,Mohammad Nabi,2012
5.0,5,5,0,7.40,0.0,0.0,Netherlands,Sharjah,03/29/2012,Mohammad Nabi,2012
10.0,10,10,2,4.80,24.0,30.0,Netherlands,Sharjah,03/31/2012,Mohammad Nabi,2012
10.0,10,10,1,2.80,28.0,60.0,Ireland,Dublin,07/05/2012,Mohammad Nabi,2012
10.0,10,10,2,5.00,25.0,30.0,Australia,Sharjah,08/25/2012,Mohammad Nabi,2012
7.0,7,7,0,3.00,0.0,0.0,Scotland,Sharjah,03/06/2013,Mohammad Nabi,2013
10.0,10,10,2,5.30,26.5,30.0,Scotland,Sharjah,03/08/2013,Mohammad Nabi,2013
4.0,4,4,0,2.25,0.0,0.0,Kenya,Sharjah,10/02/2013,Mohammad Nabi,2013
8.3,8,8,2,1.17,5.0,25.5,Kenya,Sharjah,10/04/2013,Mohammad Nabi,2013
8.0,8,8,0,5.75,0.0,0.0,Pakistan,Fatullah,02/27/2014,Mohammad Nabi,2014
9.4,9,9,3,4.55,14.66,19.3,Bangladesh,Fatullah,03/01/2014,Mohammad Nabi,2014
6.4,6,6,0,3.45,0.0,0.0,Sri Lanka,Dhaka,03/03/2014,Mohammad Nabi,2014
10.0,10,10,1,3.00,30.0,60.0,India,Dhaka,03/05/2014,Mohammad Nabi,2014
10.0,10,10,2,3.50,17.5,30.0,Hong Kong,Kuala Lumpur,05/01/2014,Mohammad Nabi,2014
6.0,6,6,1,3.16,19.0,36.0,U.A.E.,Kuala Lumpur,05/02/2014,Mohammad Nabi,2014
10.0,10,10,1,4.00,40.0,60.0,Zimbabwe,Bulawayo,07/18/2014,Mohammad Nabi,2014
10.0,10,10,0,4.20,0.0,0.0,Zimbabwe,Bulawayo,07/20/2014,Mohammad Nabi,2014
10.0,10,10,1,5.60,56.0,60.0,Zimbabwe,Bulawayo,07/22/2014,Mohammad Nabi,2014
5.0,5,5,1,3.00,15.0,30.0,Zimbabwe,Bulawayo,07/24/2014,Mohammad Nabi,2014
10.0,10,10,2,4.10,20.5,30.0,U.A.E.,ICCA Dubai,11/28/2014,Mohammad Nabi,2014
8.0,8,8,1,4.37,35.0,48.0,U.A.E.,ICCA Dubai,11/30/2014,Mohammad Nabi,2014
10.0,10,10,0,4.60,0.0,0.0,U.A.E.,ICCA Dubai,12/02/2014,Mohammad Nabi,2014
10.0,10,10,2,6.20,31.0,30.0,U.A.E.,ICCA Dubai,12/04/2014,Mohammad Nabi,2014
9.0,9,9,1,5.11,46.0,54.0,Scotland,ICCA Dubai,01/08/2015,Mohammad Nabi,2015
10.0,10,10,2,3.90,19.5,30.0,Ireland,Dubai (DSC),01/10/2015,Mohammad Nabi,2015
10.0,10,10,0,5.10,0.0,0.0,Scotland,Abu Dhabi,01/14/2015,Mohammad Nabi,2015
8.0,8,8,1,2.50,20.0,48.0,Ireland,Dubai (DSC),01/17/2015,Mohammad Nabi,2015
9.0,9,9,1,6.44,58.0,54.0,Bangladesh,Canberra,02/18/2015,Mohammad Nabi,2015
5.2,5,5,0,5.25,0.0,0.0,Sri Lanka,Dunedin,02/22/2015,Mohammad Nabi,2015
10.0,10,10,1,3.80,38.0,60.0,Scotland,Dunedin,02/26/2015,Mohammad Nabi,2015
10.0,10,10,0,8.40,0.0,0.0,Australia,Perth,03/04/2015,Mohammad Nabi,2015
7.1,7,7,1,5.44,39.0,43.0,New Zealand,Napier,03/08/2015,Mohammad Nabi,2015
4.1,4,4,0,3.36,0.0,0.0,England,Sydney,03/13/2015,Mohammad Nabi,2015
2.0,2,2,0,5.00,0.0,0.0,Zimbabwe,Bulawayo,10/16/2015,Mohammad Nabi,2015
7.0,7,7,1,5.57,39.0,42.0,Zimbabwe,Bulawayo,10/18/2015,Mohammad Nabi,2015
9.0,9,9,0,3.33,0.0,0.0,Zimbabwe,Bulawayo,10/20/2015,Mohammad Nabi,2015
9.0,9,9,1,3.77,34.0,54.0,Zimbabwe,Bulawayo,10/22/2015,Mohammad Nabi,2015
8.0,8,8,0,4.12,0.0,0.0,Zimbabwe,Bulawayo,10/24/2015,Mohammad Nabi,2015
5.0,5,5,3,3.00,5.0,10.0,Zimbabwe,Sharjah,12/25/2015,Mohammad Nabi,2015
10.0,10,10,2,4.90,24.5,30.0,Zimbabwe,Sharjah,12/29/2015,Mohammad Nabi,2015
9.0,9,9,1,5.22,47.0,54.0,Zimbabwe,Sharjah,01/02/2016,Mohammad Nabi,2016
5.0,5,5,0,5.20,0.0,0.0,Zimbabwe,Sharjah,01/04/2016,Mohammad Nabi,2016
10.0,10,10,2,2.30,11.5,30.0,Zimbabwe,Sharjah,01/06/2016,Mohammad Nabi,2016
5.0,5,5,3,5.20,8.66,10.0,Scotland,Edinburgh,07/06/2016,Mohammad Nabi,2016
9.0,9,9,3,5.00,15.0,18.0,Ireland,Belfast,07/12/2016,Mohammad Nabi,2016
8.0,8,8,1,5.25,42.0,48.0,Ireland,Belfast,07/14/2016,Mohammad Nabi,2016
6.0,6,6,0,2.83,0.0,0.0,Ireland,Belfast,07/17/2016,Mohammad Nabi,2016
9.0,9,9,1,4.22,38.0,54.0,Ireland,Belfast,07/19/2016,Mohammad Nabi,2016
10.0,10,10,2,4.00,20.0,30.0,Bangladesh,Dhaka,09/25/2016,Mohammad Nabi,2016
10.0,10,10,2,1.60,8.0,30.0,Bangladesh,Dhaka,09/28/2016,Mohammad Nabi,2016
10.0,10,10,2,4.10,20.5,30.0,Bangladesh,Dhaka,10/01/2016,Mohammad Nabi,2016
7.0,7,7,1,3.71,26.0,42.0,Zimbabwe,Harare,02/16/2017,Mohammad Nabi,2017
9.0,9,9,3,4.22,12.66,18.0,Zimbabwe,Harare,02/19/2017,Mohammad Nabi,2017
7.0,7,7,1,3.71,26.0,42.0,Zimbabwe,Harare,02/21/2017,Mohammad Nabi,2017
5.2,5,5,2,2.06,5.5,16.0,Zimbabwe,Harare,02/24/2017,Mohammad Nabi,2017
3.5,3,3,3,3.65,4.66,7.6,Zimbabwe,Harare,02/26/2017,Mohammad Nabi,2017
9.0,9,9,0,4.22,0.0,0.0,Ireland,Greater Noida,03/15/2017,Mohammad Nabi,2017
9.0,9,9,0,7.77,0.0,0.0,Ireland,Greater Noida,03/17/2017,Mohammad Nabi,2017
9.0,9,9,1,7.11,64.0,54.0,Ireland,Greater Noida,03/19/2017,Mohammad Nabi,2017
9.0,9,9,4,3.33,7.5,13.5,Ireland,Greater Noida,03/22/2017,Mohammad Nabi,2017
10.0,10,10,0,4.50,0.0,0.0,Ireland,Greater Noida,03/24/2017,Mohammad Nabi,2017
10.0,10,10,0,3.40,0.0,0.0,West Indies,Gros Islet,06/09/2017,Mohammad Nabi,2017
10.0,10,10,1,3.30,33.0,60.0,West Indies,Gros Islet,06/11/2017,Mohammad Nabi,2017
5.0,5,5,1,2.80,14.0,30.0,Ireland,Sharjah,12/05/2017,Mohammad Nabi,2017
10.0,10,10,2,6.10,30.5,30.0,Ireland,Sharjah,12/07/2017,Mohammad Nabi,2017
9.0,9,9,2,3.11,14.0,27.0,Ireland,Sharjah,12/10/2017,Mohammad Nabi,2017
7.0,7,7,1,3.57,25.0,42.0,Zimbabwe,Sharjah,02/09/2018,Mohammad Nabi,2018
10.0,10,10,0,3.30,0.0,0.0,Zimbabwe,Sharjah,02/11/2018,Mohammad Nabi,2018
4.0,4,4,0,7.00,0.0,0.0,Zimbabwe,Sharjah,02/13/2018,Mohammad Nabi,2018
